stock_code,entry_date,exit_date,days_held,entry_price,exit_price,quantity,signal_type,signal_strength,exit_reason,gross_pnl,net_pnl,pnl_pct,commissions,slippage,stop_loss,target1,target2
KLBF,2023-07-17,2023-07-20,3,2020.0,1950.0,6400,BUY - REVERSAL,46,MAX_HOLDING,-448000.0,-511520.0,-3.4653465346534658,38112.0,25408.0,1919.0,2081.0,2121.0
PWON,2023-07-17,2023-07-20,3,486.0,486.0,26800,BUY - REVERSAL,45,STOP_LOSS,0.0,-65124.0,0.0,39074.4,26049.600000000002,462.0,501.0,510.0
BFIN,2023-07-18,2023-07-20,2,1325.0,1344.8749999999998,9800,BUY - REVERSAL,92,STOP_LOSS,194774.99999999776,129363.06249999776,1.4999999999999827,39247.1625,26164.774999999998,1259.0,1365.0,1391.0
WINS,2023-07-21,2023-07-21,1,378.0,388.0,34000,BUY - MOMENTUM,33,TARGET2,340000.0,274890.0,2.6455026455026456,39066.0,26044.0,363.0,389.0,388.0
ICBP,2023-07-20,2023-07-24,3,11475.0,11525.0,1100,BUY - REVERSAL,62,MAX_HOLDING,55000.0,-8250.0,0.4357298474945534,37950.0,25300.0,10901.0,11819.0,12049.0
KLBF,2023-07-20,2023-07-24,3,1950.0,1970.0,6600,BUY - REVERSAL,59,MAX_HOLDING,132000.0,67320.0,1.0256410256410255,38808.0,25872.0,1852.0,2008.0,2048.0
PWON,2023-07-21,2023-07-25,3,500.0,494.0,25700,BUY - MOMENTUM,17,MAX_HOLDING,-154200.0,-218064.5,-1.2,38318.7,25545.800000000003,480.0,515.0,525.0
FILM,2023-07-25,2023-07-25,1,3800.0,3648.0,3400,BUY - MOMENTUM,100,STOP_LOSS,-516800.0,-580108.0,-4.0,37984.8,25323.2,3648.0,3914.0,3990.0
ARKO,2023-07-25,2023-07-26,2,640.0,652.8,20100,BUY - REVERSAL,44,STOP_LOSS,257279.9999999991,192316.7999999991,1.9999999999999927,38977.92,25985.28,608.0,659.0,672.0
BBRI,2023-07-25,2023-07-27,3,5650.0,5650.0,2200,BUY - MOMENTUM,27,MAX_HOLDING,0.0,-62150.0,0.0,37290.0,24860.0,5424.0,5820.0,5932.0
SMMT,2023-07-25,2023-07-27,3,1115.0,1110.0,11500,BUY - MOMENTUM,53,MAX_HOLDING,-57500.0,-121468.75,-0.4484304932735426,38381.25,25587.5,1070.0,1148.0,1171.0
MAPI,2023-07-26,2023-07-27,2,1925.0,1953.8749999999998,6600,BUY - MOMENTUM,24,STOP_LOSS,190574.9999999985,126573.5624999985,1.4999999999999882,38400.8625,25600.574999999997,1848.0,1983.0,2021.0
MAPI,2023-07-27,2023-07-27,1,2000.0,1920.0,6400,BUY - MOMENTUM,77,STOP_LOSS,-512000.0,-574720.0,-4.0,37632.0,25088.0,1920.0,2060.0,2100.0
BMRI,2023-07-26,2023-07-28,3,5575.0,5700.0,2200,BUY - MOMENTUM,20,MAX_HOLDING,275000.0,212987.5,2.242152466367713,37207.5,24805.0,5352.0,5742.0,5854.0
CTRA,2023-07-31,2023-07-31,1,1115.0,1070.0,11400,BUY - MOMENTUM,35,STOP_LOSS,-513000.0,-575272.5,-4.0358744394618835,37363.5,24909.0,1070.0,1148.0,1148.0
INET,2023-07-31,2023-07-31,1,206.0,216.0,62000,BUY - MOMENTUM,44,TARGET2,620000.0,554590.0,4.854368932038835,39246.0,26164.0,198.0,212.0,216.0
NSSS,2023-07-28,2023-08-01,3,226.0,217.0,56300,BUY - MOMENTUM,30,STOP_LOSS,-506700.0,-569052.25,-3.982300884955752,37411.350000000006,24940.9,217.0,233.0,237.0
HRTA,2023-07-31,2023-08-02,3,484.0,465.0,26300,BUY - MOMENTUM,71,STOP_LOSS,-499700.0,-562096.75,-3.925619834710744,37438.05,24958.7,465.0,499.0,508.0
MBMA,2023-07-31,2023-08-02,3,745.0,715.0,17100,BUY - MOMENTUM,22,STOP_LOSS,-513000.0,-575415.0,-4.026845637583892,37449.0,24966.0,715.0,767.0,782.0
BBRI,2023-08-01,2023-08-03,3,5700.0,5700.0,2200,BUY - MOMENTUM,28,MAX_HOLDING,0.0,-62700.0,0.0,37620.0,25080.0,5472.0,5871.0,5985.0
MAPI,2023-08-01,2023-08-03,3,2030.0,1949.0,6200,BUY - MOMENTUM,53,STOP_LOSS,-502200.0,-563874.5,-3.9901477832512313,37004.7,24669.800000000003,1949.0,2091.0,2132.0
BMRI,2023-08-02,2023-08-04,3,5700.0,5775.0,2200,BUY - MOMENTUM,32,MAX_HOLDING,165000.0,101887.5,1.3157894736842104,37867.5,25245.0,5472.0,5871.0,5985.0
TPIA,2023-08-03,2023-08-07,3,2070.0,2060.0,6000,BUY - MOMENTUM,20,MAX_HOLDING,-60000.0,-121950.0,-0.4830917874396135,37170.0,24780.0,1987.0,2132.0,2174.0
MAPI,2023-08-04,2023-08-08,3,1945.0,1935.0,6300,BUY - MOMENTUM,23,MAX_HOLDING,-63000.0,-124110.0,-0.5141388174807198,36666.0,24444.0,1867.0,2003.0,2030.0
ICBP,2023-08-04,2023-08-08,3,11250.0,11150.0,1100,BUY - MOMENTUM,22,MAX_HOLDING,-110000.0,-171600.0,-0.8888888888888888,36960.0,24640.0,10800.0,11588.0,11812.0
TPIA,2023-08-04,2023-08-08,3,2080.0,2070.0,5900,BUY - MOMENTUM,22,MAX_HOLDING,-59000.0,-120212.5,-0.4807692307692308,36727.5,24485.0,1997.0,2142.0,2184.0
ASII,2023-08-07,2023-08-09,3,6875.0,6875.0,1800,BUY - MOMENTUM,30,MAX_HOLDING,0.0,-61875.0,0.0,37125.0,24750.0,6600.0,7081.0,7219.0
BMRI,2023-08-08,2023-08-10,3,5900.0,5975.0,2100,BUY - MOMENTUM,17,MAX_HOLDING,157500.0,95156.25,1.2711864406779663,37406.25,24937.5,5664.0,6077.0,6195.0
BBRI,2023-08-09,2023-08-11,3,5700.0,5650.0,2100,BUY - MOMENTUM,31,MAX_HOLDING,-105000.0,-164587.5,-0.8771929824561403,35752.5,23835.0,5472.0,5871.0,5985.0
TLKM,2023-08-09,2023-08-11,3,3770.0,3810.0,3200,BUY - MOMENTUM,33,MAX_HOLDING,128000.0,67360.0,1.0610079575596816,36384.0,24256.0,3619.0,3883.0,3958.0
AMRT,2023-08-09,2023-08-11,3,2850.0,2830.0,4300,BUY - MOMENTUM,48,MAX_HOLDING,-86000.0,-147060.0,-0.7017543859649122,36636.0,24424.0,2736.0,2936.0,2911.0
AUTO,2023-08-11,2023-08-11,1,3470.0,3584.0,3500,BUY - MOMENTUM,20,TARGET2,399000.0,337277.5,3.2853025936599423,37033.5,24689.0,3331.0,3574.0,3584.0
ADMR,2023-08-10,2023-08-14,3,1010.0,1025.1499999999999,12200,BUY - MOMENTUM,58,STOP_LOSS,184829.99999999834,122757.92499999834,1.4999999999999865,37243.244999999995,24828.829999999998,970.0,1040.0,1060.0
BMRI,2023-08-14,2023-08-16,3,5950.0,5712.0,2000,BUY - MOMENTUM,24,STOP_LOSS,-476000.0,-534310.0,-4.0,34986.0,23324.0,5712.0,6128.0,6248.0
BRIS,2023-08-14,2023-08-16,3,1685.0,1705.0,7300,BUY - MOMENTUM,55,MAX_HOLDING,146000.0,84132.5,1.1869436201780417,37120.5,24747.0,1618.0,1736.0,1769.0
UNTR,2023-08-14,2023-08-16,3,27450.0,27500.0,400,BUY - MOMENTUM,31,MAX_HOLDING,20000.0,-34950.0,0.18214936247723132,32970.0,21980.0,26352.0,28274.0,28822.0
SILO,2023-08-14,2023-08-16,3,2070.0,2040.0,5900,BUY - MOMENTUM,43,MAX_HOLDING,-177000.0,-237622.5,-1.4492753623188406,36373.5,24249.0,1987.0,2132.0,2148.0
EXCL,2023-08-15,2023-08-16,2,2280.0,2314.2,5400,BUY - MOMENTUM,41,STOP_LOSS,184679.999999999,122658.29999999903,1.499999999999992,37213.02,24808.68,2189.0,2348.0,2356.0
DRMA,2023-08-18,2023-08-18,1,1640.0,1722.0,7500,BUY - REVERSAL,50,TARGET2,615000.0,551962.5,5.0,37822.5,25215.0,1558.0,1689.0,1722.0
MAPI,2023-08-18,2023-08-22,3,1910.0,1938.6499999999999,6400,BUY - REVERSAL,43,STOP_LOSS,183359.99999999913,121781.59999999912,1.499999999999993,36947.04,24631.36,1814.0,1967.0,2006.0
ITMG,2023-08-21,2023-08-22,2,28225.0,28789.5,400,BUY - MOMENTUM,20,STOP_LOSS,225800.0,168785.5,2.0,34208.7,22805.800000000003,27096.0,29072.0,29636.0
TPIA,2023-08-21,2023-08-23,3,2160.0,2150.0,5700,BUY - MOMENTUM,20,MAX_HOLDING,-57000.0,-118417.5,-0.4629629629629629,36850.5,24567.0,2074.0,2225.0,2268.0
BFIN,2023-08-22,2023-08-24,3,1200.0,1225.0,10300,BUY - REVERSAL,73,MAX_HOLDING,257500.0,195056.25,2.083333333333333,37466.25,24977.5,1140.0,1236.0,1260.0
ISAT,2023-08-22,2023-08-24,3,9850.0,9750.0,1200,BUY - MOMENTUM,45,MAX_HOLDING,-120000.0,-178800.0,-1.015228426395939,35280.0,23520.0,9456.0,10146.0,10342.0
FILM,2023-08-23,2023-08-25,3,3740.0,3640.0,3300,BUY - MOMENTUM,54,MAX_HOLDING,-330000.0,-390885.0,-2.6737967914438503,36531.0,24354.0,3590.0,3852.0,3927.0
BFIN,2023-08-23,2023-08-25,3,1215.0,1220.0,10200,BUY - MOMENTUM,38,MAX_HOLDING,51000.0,-11092.5,0.411522633744856,37255.5,24837.0,1166.0,1251.0,1267.0
SMGR,2023-08-24,2023-08-28,3,6875.0,6850.0,1800,BUY - MOMENTUM,71,MAX_HOLDING,-45000.0,-106762.5,-0.36363636363636365,37057.5,24705.0,6600.0,7081.0,7219.0
INDF,2023-08-25,2023-08-29,3,7125.0,7150.0,1700,BUY - MOMENTUM,38,MAX_HOLDING,42500.0,-18168.75,0.3508771929824561,36401.25,24267.5,6840.0,7339.0,7481.0
MDKA,2023-08-25,2023-08-29,3,3220.0,3190.0,3800,BUY - MOMENTUM,21,MAX_HOLDING,-114000.0,-174895.0,-0.9316770186335404,36537.0,24358.0,3091.0,3317.0,3307.0
ADRO,2023-08-28,2023-08-30,3,2680.0,2690.0,4600,BUY - MOMENTUM,63,MAX_HOLDING,46000.0,-15755.0,0.3731343283582089,37053.0,24702.0,2573.0,2760.0,2752.0
CTRA,2023-08-28,2023-08-30,3,1150.0,1150.0,10700,BUY - MOMENTUM,45,MAX_HOLDING,0.0,-61525.0,0.0,36915.0,24610.0,1104.0,1184.0,1208.0
MBMA,2023-08-29,2023-08-30,2,755.0,770.1,16300,BUY - REVERSAL,53,STOP_LOSS,246130.00000000038,183982.17500000037,2.000000000000003,37288.695,24859.13,717.0,778.0,793.0
BMRI,2023-08-30,2023-09-01,3,5975.0,6075.0,2000,BUY - MOMENTUM,22,MAX_HOLDING,200000.0,139750.0,1.6736401673640167,36150.0,24100.0,5736.0,6154.0,6274.0
INTP,2023-08-30,2023-09-01,3,10900.0,10600.0,1100,BUY - REVERSAL,54,MAX_HOLDING,-330000.0,-389125.0,-2.7522935779816518,35475.0,23650.0,10355.0,11227.0,11445.0
BMRI,2023-09-01,2023-09-05,3,6075.0,6100.0,2000,BUY - MOMENTUM,23,MAX_HOLDING,50000.0,-10875.0,0.411522633744856,36525.0,24350.0,5832.0,6257.0,6379.0
MIKA,2023-09-01,2023-09-05,3,2890.0,2850.0,4200,BUY - MOMENTUM,46,MAX_HOLDING,-168000.0,-228270.0,-1.384083044982699,36162.0,24108.0,2774.0,2977.0,2950.0
MAPI,2023-09-01,2023-09-05,3,1975.0,1960.0,6200,BUY - MOMENTUM,41,MAX_HOLDING,-93000.0,-153992.5,-0.7594936708860759,36595.5,24397.0,1896.0,2034.0,2020.0
BMRI,2023-09-04,2023-09-06,3,6100.0,6050.0,2000,BUY - MOMENTUM,18,MAX_HOLDING,-100000.0,-160750.0,-0.819672131147541,36450.0,24300.0,5856.0,6283.0,6405.0
HILL,2023-09-04,2023-09-06,3,3090.0,3100.0,3900,BUY - MOMENTUM,39,MAX_HOLDING,39000.0,-21352.5,0.3236245954692557,36211.5,24141.0,2966.0,3183.0,3244.0
JSMR,2023-09-07,2023-09-07,1,4430.0,4652.0,2700,BUY - MOMENTUM,18,TARGET2,599400.0,538096.5,5.011286681715576,36782.100000000006,24521.4,4253.0,4563.0,4652.0
TLKM,2023-09-06,2023-09-08,3,3790.0,3690.0,3200,BUY - MOMENTUM,35,MAX_HOLDING,-320000.0,-379840.0,-2.638522427440633,35904.0,23936.0,3638.0,3904.0,3980.0
AKRA,2023-09-06,2023-09-08,3,1495.0,1435.0,8100,BUY - MOMENTUM,51,STOP_LOSS,-486000.0,-545332.5,-4.013377926421405,35599.5,23733.0,1435.0,1540.0,1539.0
BUMI,2023-09-06,2023-09-08,3,146.0,144.0,83700,BUY - MOMENTUM,46,MAX_HOLDING,-167400.0,-228082.5,-1.36986301369863,36409.5,24273.0,140.0,150.0,153.0
TOWR,2023-09-07,2023-09-08,2,1040.0,1064.0,11700,BUY - MOMENTUM,18,TARGET2,280800.0,219258.0,2.307692307692308,36925.2,24616.800000000003,998.0,1071.0,1064.0
BRMS,2023-09-08,2023-09-12,3,216.0,207.0,56800,BUY - MOMENTUM,54,STOP_LOSS,-511200.0,-571266.0,-4.166666666666666,36039.600000000006,24026.4,207.0,222.0,227.0
BIPI,2023-09-11,2023-09-12,2,108.0,104.0,112400,BUY - MOMENTUM,26,STOP_LOSS,-449600.0,-509172.0,-3.7037037037037033,35743.2,23828.800000000003,104.0,111.0,111.0
JSMR,2023-09-11,2023-09-13,3,4510.0,4500.0,2600,BUY - MOMENTUM,50,MAX_HOLDING,-26000.0,-84565.0,-0.22172949002217296,35139.0,23426.0,4330.0,4645.0,4613.0
BUKA,2023-09-12,2023-09-13,2,262.0,252.0,46300,BUY - MOMENTUM,26,STOP_LOSS,-463000.0,-522495.50000000006,-3.816793893129771,35697.3,23798.2,252.0,270.0,275.0
INKP,2023-09-13,2023-09-13,1,10575.0,10152.0,1100,BUY - MOMENTUM,68,STOP_LOSS,-465300.0,-522299.25,-4.0,34199.55,22799.7,10152.0,10892.0,11104.0
META,2023-09-13,2023-09-13,1,120.0,115.0,99800,BUY - MOMENTUM,96,STOP_LOSS,-499000.0,-557632.5,-4.166666666666666,35179.5,23453.0,115.0,124.0,123.0
NATO,2023-09-12,2023-09-14,3,498.0,492.0,24300,BUY - REVERSAL,32,MAX_HOLDING,-145800.0,-205942.5,-1.2048192771084338,36085.5,24057.0,473.0,513.0,523.0
MKPI,2023-09-14,2023-09-18,3,35500.0,34500.0,300,BUY - MOMENTUM,24,MAX_HOLDING,-300000.0,-352500.0,-2.8169014084507045,31500.0,21000.0,34080.0,36565.0,36630.0
SMGR,2023-09-14,2023-09-18,3,7000.0,6875.0,1600,BUY - MOMENTUM,19,MAX_HOLDING,-200000.0,-255500.0,-1.7857142857142856,33300.0,22200.0,6720.0,7210.0,7350.0
AMRT,2023-09-15,2023-09-19,3,2900.0,2900.0,4000,BUY - MOMENTUM,73,MAX_HOLDING,0.0,-58000.0,0.0,34800.0,23200.0,2784.0,2987.0,2970.0
SMGR,2023-09-18,2023-09-20,3,6875.0,6875.0,1700,BUY - REVERSAL,37,MAX_HOLDING,0.0,-58437.5,0.0,35062.5,23375.0,6531.0,7081.0,7219.0
BIPI,2023-09-19,2023-09-21,3,114.0,113.0,101700,BUY - MOMENTUM,47,MAX_HOLDING,-101700.0,-159414.75,-0.8771929824561403,34628.850000000006,23085.9,109.0,117.0,120.0
UNTR,2023-09-20,2023-09-22,3,28500.0,28350.0,400,BUY - MOMENTUM,23,MAX_HOLDING,-60000.0,-116850.0,-0.5263157894736842,34110.0,22740.0,27360.0,29355.0,29925.0
PGAS,2023-09-20,2023-09-22,3,1390.0,1380.0,8300,BUY - MOMENTUM,17,MAX_HOLDING,-83000.0,-140477.5,-0.7194244604316548,34486.5,22991.0,1334.0,1432.0,1460.0
DRMA,2023-09-20,2023-09-22,3,1445.0,1400.0,8000,BUY - MOMENTUM,46,MAX_HOLDING,-360000.0,-416900.0,-3.1141868512110724,34140.0,22760.0,1387.0,1488.0,1475.0
BRPT,2023-09-21,2023-09-22,2,1480.0,1515.0,7800,BUY - MOMENTUM,49,TARGET2,273000.0,214597.5,2.364864864864865,35041.5,23361.0,1421.0,1524.0,1515.0
MUTU,2023-09-25,2023-09-25,1,192.0,202.0,59800,BUY - MOMENTUM,21,TARGET2,598000.0,539097.0,5.208333333333334,35341.8,23561.2,184.0,198.0,202.0
BOGA,2023-09-25,2023-09-27,3,1250.0,1250.0,9100,BUY - MOMENTUM,20,MAX_HOLDING,0.0,-56875.0,0.0,34125.0,22750.0,1200.0,1288.0,1312.0
TBIG,2023-09-25,2023-09-27,3,2000.0,2010.0,5700,BUY - REVERSAL,70,MAX_HOLDING,57000.0,-142.5,0.5,34285.5,22857.0,1900.0,2060.0,2100.0
GGRM,2023-09-25,2023-09-27,3,24500.0,24300.0,400,BUY - REVERSAL,38,MAX_HOLDING,-80000.0,-128800.0,-0.8163265306122449,29280.0,19520.0,23275.0,25235.0,25725.0
SSIA,2023-09-25,2023-09-27,3,388.0,407.0,29600,BUY - MOMENTUM,46,TARGET2,562400.0,503570.0,4.896907216494846,35298.0,23532.0,372.0,400.0,407.0
MAPI,2023-09-26,2023-09-27,2,1850.0,1776.0,6200,BUY - MOMENTUM,42,STOP_LOSS,-458800.0,-515003.0,-4.0,33721.8,22481.2,1776.0,1906.0,1911.0
MAPI,2023-09-29,2023-10-02,2,1820.0,1820.0,6300,BUY - MOMENTUM,62,STOP_LOSS,0.0,-57330.0,0.0,34398.0,22932.0,1747.0,1875.0,1911.0
GGRM,2023-09-29,2023-10-02,2,24600.0,25245.0,400,BUY - MOMENTUM,30,TARGET2,258000.0,208155.0,2.6219512195121952,29907.0,19938.0,23616.0,25338.0,25245.0
SSIA,2023-09-29,2023-10-02,2,392.0,397.87999999999994,29400,BUY - MOMENTUM,28,STOP_LOSS,172871.9999999982,114815.81999999817,1.4999999999999842,34833.708,23222.472,376.0,404.0,406.0
AMRT,2023-09-29,2023-10-03,3,2960.0,2950.0,3900,BUY - MOMENTUM,37,MAX_HOLDING,-39000.0,-96622.5,-0.33783783783783783,34573.5,23049.0,2842.0,3049.0,3108.0
ICBP,2023-09-29,2023-10-03,3,11075.0,10950.0,1000,BUY - MOMENTUM,23,MAX_HOLDING,-125000.0,-180062.5,-1.1286681715575622,33037.5,22025.0,10632.0,11407.0,11336.0
ITMG,2023-10-03,2023-10-05,3,28050.0,26648.0,400,BUY - REVERSAL,50,STOP_LOSS,-560800.0,-615498.0,-4.998217468805704,32818.8,21879.2,26648.0,28892.0,29452.0
EXCL,2023-10-03,2023-10-05,3,2440.0,2370.0,4700,BUY - MOMENTUM,29,MAX_HOLDING,-329000.0,-385517.5,-2.8688524590163933,33910.5,22607.0,2342.0,2513.0,2562.0
KLBF,2023-10-03,2023-10-05,3,1795.0,1795.0,6400,BUY - MOMENTUM,19,STOP_LOSS,0.0,-57440.0,0.0,34464.0,22976.0,1723.0,1849.0,1885.0
MTEL,2023-10-04,2023-10-06,3,660.0,655.0,17400,BUY - REVERSAL,47,MAX_HOLDING,-87000.0,-144202.5,-0.7575757575757576,34321.5,22881.0,627.0,680.0,693.0
ISAT,2023-10-04,2023-10-06,3,10500.0,10080.0,1000,BUY - MOMENTUM,29,STOP_LOSS,-420000.0,-471450.0,-4.0,30870.0,20580.0,10080.0,10815.0,11025.0
BIRD,2023-10-06,2023-10-09,2,2070.0,2070.0,5400,BUY - MOMENTUM,26,STOP_LOSS,0.0,-55890.0,0.0,33534.0,22356.0,1987.0,2132.0,2138.0
TLKM,2023-10-06,2023-10-10,3,3780.0,3810.0,3000,BUY - MOMENTUM,36,MAX_HOLDING,90000.0,33075.0,0.7936507936507936,34155.0,22770.0,3629.0,3893.0,3969.0
ISAT,2023-10-09,2023-10-11,3,10500.0,10500.0,1000,BUY - MOMENTUM,57,MAX_HOLDING,0.0,-52500.0,0.0,31500.0,21000.0,10080.0,10815.0,11025.0
BMRI,2023-10-10,2023-10-11,2,6000.0,6138.0,1800,BUY - MOMENTUM,39,TARGET2,248400.0,193779.0,2.3,32772.6,21848.4,5760.0,6180.0,6138.0
HEAL,2023-10-10,2023-10-12,3,1315.0,1300.0,8500,BUY - REVERSAL,37,MAX_HOLDING,-127500.0,-183068.75,-1.1406844106463878,33341.25,22227.5,1249.0,1354.0,1381.0
SSMS,2023-10-11,2023-10-13,3,1210.0,1200.0,9300,BUY - MOMENTUM,46,MAX_HOLDING,-93000.0,-149032.5,-0.8264462809917356,33619.5,22413.0,1162.0,1246.0,1270.0
INTP,2023-10-11,2023-10-13,3,9950.0,10000.0,1100,BUY - REVERSAL,38,MAX_HOLDING,55000.0,137.5,0.5025125628140703,32917.5,21945.0,9452.0,10248.0,10448.0
ISAT,2023-10-12,2023-10-16,3,10700.0,10500.0,1000,BUY - MOMENTUM,40,MAX_HOLDING,-200000.0,-253000.0,-1.8691588785046727,31800.0,21200.0,10272.0,11021.0,11235.0
BFIN,2023-10-12,2023-10-16,3,1085.0,1042.0,10400,BUY - MOMENTUM,33,STOP_LOSS,-447200.0,-502502.0,-3.963133640552995,33181.2,22120.800000000003,1042.0,1118.0,1119.0
ENRG,2023-10-13,2023-10-17,3,252.0,254.0,44700,BUY - MOMENTUM,35,MAX_HOLDING,89400.0,32854.5,0.7936507936507936,33927.3,22618.2,242.0,260.0,263.0
TLKM,2023-10-16,2023-10-18,3,3760.0,3750.0,2900,BUY - REVERSAL,57,MAX_HOLDING,-29000.0,-83447.5,-0.26595744680851063,32668.5,21779.0,3572.0,3873.0,3948.0
ADRO,2023-10-16,2023-10-18,3,2780.0,2780.0,4000,BUY - MOMENTUM,55,STOP_LOSS,0.0,-55600.0,0.0,33360.0,22240.0,2669.0,2863.0,2919.0
MIDI,2023-10-17,2023-10-19,3,498.0,478.0,22300,BUY - MOMENTUM,64,STOP_LOSS,-446000.0,-500411.99999999994,-4.016064257028113,32647.199999999997,21764.8,478.0,513.0,523.0
TLKM,2023-10-17,2023-10-19,3,3790.0,3730.0,2900,BUY - MOMENTUM,23,MAX_HOLDING,-174000.0,-228520.0,-1.58311345646438,32712.0,21808.0,3638.0,3904.0,3980.0
INKP,2023-10-18,2023-10-20,3,10625.0,10200.0,1000,BUY - MOMENTUM,57,STOP_LOSS,-425000.0,-477062.5,-4.0,31237.5,20825.0,10200.0,10944.0,11156.0
SSIA,2023-10-20,2023-10-20,1,426.0,409.0,25800,BUY - MOMENTUM,80,STOP_LOSS,-438600.0,-492457.5,-3.9906103286384975,32314.5,21543.0,409.0,439.0,438.0
JSMR,2023-10-20,2023-10-23,2,4460.0,4282.0,2400,BUY - MOMENTUM,31,STOP_LOSS,-427200.0,-479652.0,-3.991031390134529,31471.2,20980.800000000003,4282.0,4594.0,4683.0
FILM,2023-10-20,2023-10-24,3,2960.0,2842.0,3700,BUY - MOMENTUM,16,STOP_LOSS,-436600.0,-490268.5,-3.986486486486487,32201.1,21467.4,2842.0,3049.0,3108.0
MIKA,2023-10-20,2023-10-24,3,2820.0,2800.0,3900,BUY - MOMENTUM,25,MAX_HOLDING,-78000.0,-132795.0,-0.7092198581560284,32877.0,21918.0,2707.0,2905.0,2961.0
KLBF,2023-10-24,2023-10-26,3,1825.0,1752.0,5900,BUY - MOMENTUM,71,STOP_LOSS,-430700.0,-483460.75,-4.0,31656.45,21104.300000000003,1752.0,1880.0,1916.0
SSIA,2023-10-24,2023-10-26,3,430.0,413.0,25100,BUY - MOMENTUM,24,STOP_LOSS,-426700.0,-479598.25,-3.953488372093023,31738.95,21159.300000000003,413.0,443.0,452.0
APIC,2023-10-24,2023-10-26,3,1075.0,1080.0,10000,BUY - MOMENTUM,33,MAX_HOLDING,50000.0,-3875.0,0.46511627906976744,32325.0,21550.0,1032.0,1107.0,1129.0
TPIA,2023-10-25,2023-10-26,2,2670.0,2670.0,4000,BUY - MOMENTUM,47,STOP_LOSS,0.0,-53400.0,0.0,32040.0,21360.0,2563.0,2750.0,2804.0
CTRA,2023-10-25,2023-10-27,3,1040.0,1035.0,10200,BUY - MOMENTUM,40,MAX_HOLDING,-51000.0,-103912.5,-0.4807692307692308,31747.5,21165.0,998.0,1071.0,1092.0
SILO,2023-10-27,2023-10-27,1,2400.0,2304.0,4300,BUY - MOMENTUM,72,STOP_LOSS,-412800.0,-463368.0,-4.0,30340.800000000003,20227.2,2304.0,2472.0,2520.0
BIPI,2023-10-27,2023-10-30,2,113.0,115.26,93400,BUY - MOMENTUM,49,STOP_LOSS,211084.00000000047,157785.29000000047,2.0000000000000044,31979.226000000002,21319.484,108.0,116.0,119.0
CARS,2023-10-27,2023-10-31,3,112.0,116.0,94200,BUY - MOMENTUM,40,TARGET2,376800.0,323106.00000000006,3.571428571428571,32216.4,21477.6,108.0,115.0,116.0
HEAL,2023-10-27,2023-10-31,3,1525.0,1525.0,6900,BUY - MOMENTUM,21,MAX_HOLDING,0.0,-52612.5,0.0,31567.5,21045.0,1464.0,1571.0,1601.0
AUTO,2023-10-31,2023-10-31,1,2760.0,2851.0,3800,BUY - MOMENTUM,37,TARGET2,345800.0,292495.5,3.2971014492753623,31982.7,21321.800000000003,2650.0,2843.0,2851.0
GGRM,2023-10-31,2023-11-02,3,23275.0,22600.0,400,BUY - REVERSAL,33,MAX_HOLDING,-270000.0,-315875.0,-2.9001074113856067,27525.0,18350.0,22111.0,23973.0,24439.0
SILO,2023-11-01,2023-11-02,2,2410.0,2446.1499999999996,4300,BUY - MOMENTUM,29,STOP_LOSS,155444.99999999843,103241.38749999844,1.499999999999985,31322.167499999996,20881.445,2314.0,2482.0,2530.0
APIC,2023-11-02,2023-11-06,3,1090.0,1095.0,9700,BUY - MOMENTUM,37,MAX_HOLDING,48500.0,-4486.25,0.45871559633027525,31791.75,21194.5,1046.0,1123.0,1144.0
ASII,2023-11-03,2023-11-07,3,5900.0,5825.0,1700,BUY - MOMENTUM,40,MAX_HOLDING,-127500.0,-177331.25,-1.2711864406779663,29898.75,19932.5,5664.0,6077.0,6195.0
TPIA,2023-11-03,2023-11-07,3,3000.0,2880.0,3500,BUY - MOMENTUM,35,STOP_LOSS,-420000.0,-471450.0,-4.0,30870.0,20580.0,2880.0,3090.0,3150.0
BHAT,2023-11-06,2023-11-08,3,655.0,629.0,16100,BUY - MOMENTUM,39,STOP_LOSS,-418600.0,-470281.0,-3.969465648854962,31008.6,20672.4,629.0,675.0,688.0
AMRT,2023-11-06,2023-11-08,3,2810.0,2852.1499999999996,3700,BUY - REVERSAL,57,STOP_LOSS,155954.99999999866,103580.11249999866,1.4999999999999871,31424.932499999995,20949.954999999998,2670.0,2894.0,2950.0
AMRT,2023-11-07,2023-11-09,3,2890.0,2900.0,3600,BUY - MOMENTUM,68,MAX_HOLDING,36000.0,-16110.0,0.34602076124567477,31266.0,20844.0,2774.0,2977.0,3034.0
TPIA,2023-11-08,2023-11-10,3,2950.0,3039.0,3500,BUY - MOMENTUM,21,TARGET2,311500.0,259096.25,3.016949152542373,31442.25,20961.5,2832.0,3038.0,3039.0
PTRO,2023-11-10,2023-11-10,1,4100.0,4305.0,2500,BUY - MOMENTUM,27,TARGET2,512500.0,459968.75,5.0,31518.75,21012.5,3936.0,4223.0,4305.0
BBHI,2023-11-09,2023-11-13,3,1295.0,1243.0,8000,BUY - MOMENTUM,77,STOP_LOSS,-416000.0,-466760.0,-4.015444015444015,30456.0,20304.0,1243.0,1334.0,1360.0
SSIA,2023-11-09,2023-11-13,3,416.0,416.0,24900,BUY - MOMENTUM,25,MAX_HOLDING,0.0,-51792.0,0.0,31075.2,20716.8,399.0,428.0,430.0
